460243.55	-358789.95
*	* unknown
440363.41	-324862.99
440963.55	-325927.77
*	* unknown
438840.38	-336412.04
438626.56	-340227.22
*	* unknown
799549.32	-233216.46
796542.43	-229817.20
*	* unknown
377624.10	-286585.24
377582.57	-286609.35
*	* unknown
377606.82	-286284.27
377624.10	-286585.24
*	* unknown
604386.30	-257243.09
603041.53	-257066.71
*	* unknown
424911.64	-318449.34
419064.24	-318889.65
*	* unknown
447829.89	-267119.12
447760.68	-267206.52
*	* unknown
447760.68	-267206.52
447694.74	-267319.96
*	* unknown
447694.74	-267319.96
447625.56	-267383.72
*	* unknown
447625.56	-267383.72
447560.73	-267469.93
*	* unknown
447560.73	-267469.93
447494.64	-267558.28
*	* unknown
447494.64	-267558.28
447431.01	-267647.00
*	* unknown
447431.01	-267647.00
447366.85	-267736.32
*	* unknown
447366.85	-267736.32
447313.23	-267826.39
*	* unknown
447313.23	-267826.39
447265.83	-267919.63
*	* unknown
447265.83	-267919.63
447215.12	-268011.49
*	* unknown
447215.12	-268011.49
446781.92	-268759.88
*	* unknown
794214.92	-228606.73
793533.15	-228115.56
*	* unknown
577711.85	-140433.95
580118.49	-143962.49
*	* unknown
777587.37	-232722.26
778690.61	-234739.27
*	* unknown
446504.02	-198841.92
446493.33	-198834.45
*	* unknown
836910.00	-275539.22
834144.30	-276625.67
*	* unknown
472584.87	-263899.12
474137.92	-264692.01
*	* unknown
488815.90	-265077.77
493908.30	-266729.19
*	* unknown
750642.83	-210844.93
750723.35	-210979.97
*	* unknown
464577.74	-248798.60
465652.18	-252761.90
*	* unknown
468745.28	-236769.72
471259.02	-237931.90
*	* unknown
794763.91	-228877.83
794214.92	-228606.73
*	* unknown
609178.23	-99006.53
609047.64	-99038.36
*	* Peenestrom
804883.92	-262257.67
804809.46	-262183.16
*	* Peenestrom
804544.10	-262015.47
803553.95	-261996.47
*	* Peenestrom
804053.09	-249488.55
802777.95	-246580.67
*	* Peenestrom
804217.31	-249664.28
804053.09	-249488.55
*	* Peenestrom
805117.84	-261617.32
805018.57	-261777.98
*	* Peenestrom
805393.48	-261951.15
806573.89	-262231.10
*	* unknown
654038.33	-113642.65
654051.54	-113643.33
654106.93	-113614.03
654063.62	-113614.78
654038.33	-113642.65
*	* unknown
816508.84	-243299.08
816902.16	-244793.87
*	* unknown
816432.82	-242895.67
816288.30	-243205.81
*	* unknown
807571.27	-236552.60
807961.16	-236476.10
*	* Achterwasser
807341.55	-236445.18
807571.27	-236552.60
*	* unknown
807423.16	-240625.09
808081.89	-239653.02
*	* unknown
807153.90	-240910.69
807423.16	-240625.09
*	* Peenestrom
799881.24	-235050.29
799382.95	-237030.00
*	* Kleiner_Dänholm
752620.23	-212267.43
751979.45	-212163.42
*	* unknown
834144.30	-276625.67
834109.25	-276576.59
*	* unknown
505085.31	-158304.40
504959.08	-157294.87
*	* unknown
598281.81	-241863.66
603537.60	-241044.11
*	* unknown
600093.60	-253307.83
597293.91	-253281.58
*	* unknown
756233.59	-216301.95
754774.57	-216026.08
*	* unknown
691019.81	-221851.90
690956.83	-221917.84
*	* unknown
554860.97	-213118.77
553291.04	-215619.27
*	* unknown
591052.82	-217495.27
589081.88	-216911.68
*	* unknown
539669.67	-195738.16
544638.58	-190085.76
*	* unknown
696407.27	-218208.70
694458.87	-219524.33
